id_pedido;fecha;direccion;menu;monto;calificacion;t_despacho;t_preparacion;estado_transaccion
ID_7827;12-06-2020;Nathan Road, Mangaldas Road, Pune;Argentino;38049;4.2;33.18719422;17.10687641;1
ID_7829;12-06-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Francés;16398;3.5;35.3608433;14.9622448;1
ID_7830;12-06-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Francés;12866;3.5;32.81037979;18.83069785;1
ID_7832;12-06-2020;Delhi University-GTB Nagar;Chileno;12498;3.5;40.62351676;18.77465067;1
ID_7833;12-06-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Francés;16749;3.5;34.19482454;14.42603091;1
ID_7833;12-06-2020;Sector 1, Noida;Francés;12436;3.5;45.56501363;12.00476103;1
ID_7834;12-06-2020;MG Road, Pune;Peruano;8752;3.6;71.62673548;15.11016001;1
ID_7835;12-06-2020;Laxman Vihar Industrial Area, Sector 3A, Gurgoan;Italiano;16288;3.2;50.23573892;12.24617612;1
ID_7836;12-06-2020;Laxman Vihar Industrial Area, Sector 3A, Gurgoan;Argentino;12667;3.2;38.89999652;13.44511007;1
ID_7837;13-06-2020;Laxman Vihar Industrial Area, Sector 3A, Gurgoan;Chileno;8044;4;40.42196723;15.72103308;1
ID_7838;13-06-2020;Delhi University-GTB Nagar;Español;7435;3.4;42.74894395;13.29838105;1
ID_7838;13-06-2020;Delhi Administration Flats, Timarpur;Español;8621;3.4;32.04801682;12.62785041;1
ID_7840;13-06-2020;Sector 1, Noida;Francés;16958;3.2;68.24965415;14.13268989;1
ID_7841;13-06-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Italiano;15354;4.2;54.62090436;17.23293418;1
ID_7842;13-06-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Español;12561;3.4;29.845964;17.68635386;1
ID_7843;13-06-2020;D-Block, Sector 63, Noida;Francés;15910;3.9;51.38801419;14.06043537;1
ID_7844;13-06-2020;D-Block, Sector 63, Noida;Francés;16138;3.9;27.9362466;15.95969715;1
ID_7846;13-06-2020;Delhi High Court, India Gate;Chileno;28915;3.8;50.76018058;14.60145909;1
ID_7847;13-06-2020;Delhi University-GTB Nagar;Chileno;15136;3.7;56.41117343;15.74771878;1
ID_7849;13-06-2020;Sector 63A,Gurgaon;Chileno;59413;4.1;52.70231962;18.10028693;1
ID_7850;13-06-2020;Pune University;Español;15403;3.6;35.16235078;13.73227433;1
ID_7850;13-06-2020;FTI College, Law College Road, Pune;Chileno;16943;3.6;31.87029276;18.9292591;1
ID_7851;13-06-2020;Delhi University-GTB Nagar;Francés;8848;3.1;33.47718151;16.71345865;1
ID_7852;13-06-2020;Delhi Administration Flats, Timarpur;Peruano;17012;3.1;42.61215995;17.99585389;1
ID_7852;13-06-2020;Delhi University-GTB Nagar;Italiano;14954;3.1;60.57764457;12.6566694;1
ID_7856;13-06-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Chileno;16223;4;67.42143612;19.65196414;1
ID_7857;13-06-2020;Nathan Road, Mangaldas Road, Pune;Chileno;9179;3.1;63.75890823;18.63516069;1
ID_7857;13-06-2020;Yerawada, Pune, Maharashtra;Español;7461;3.1;40.9933021;15.59294011;1
ID_7858;13-06-2020;Nathan Road, Mangaldas Road, Pune;Español;42104;4.6;55.91794492;13.9265464;1
ID_7858;13-06-2020;Yerawada, Pune, Maharashtra;Italiano;42249;4.6;48.13469754;19.42181395;1
ID_7859;13-06-2020;Jaya Nagar, Saidabad, Hyderabad;Chileno;13066;3.7;31.25716914;14.81778389;1
ID_7861;13-06-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Chileno;11863;3.4;34.07920815;16.82679218;1
ID_7862;13-06-2020;Sector 63A,Gurgaon;Italiano;17022;3.4;57.10475461;13.25075152;1
ID_7863;13-06-2020;Yerawada, Pune, Maharashtra;Chileno;12996;3.7;75.71585091;17.61673428;1
ID_7864;13-06-2020;Mumbai Central;Peruano;7404;2.8;84.95724571;13.30272528;1
ID_7864;13-06-2020;Sandhurst Road, Mumbai CST Area;Argentino;7729;2.8;47.39647735;14.30968957;1
ID_7865;13-06-2020;Delhi Cantt.;Español;7533;3.3;29.9092455;18.1449513;1
ID_7867;13-06-2020;FTI College, Law College Road, Pune;Italiano;9582;4.4;37.8380928;12.58262714;1
ID_7869;13-06-2020;D-Block, Sector 63, Noida;Chileno;34981;3.6;33.2447521;15.84468333;1
ID_7870;13-06-2020;Sector 1, Noida;Francés;15370;4.2;61.40341974;12.24905731;1
ID_7870;13-06-2020;Sector 14, Noida;Chileno;15421;4.2;30.36315894;12.50465733;0
ID_7871;13-06-2020;Yerawada, Pune, Maharashtra;Italiano;7301;4;88.35372597;18.09429552;1
ID_7871;13-06-2020;MG Road, Pune;Francés;8855;4;26.04656726;18.54184806;1
ID_7872;13-06-2020;Delhi University-GTB Nagar;Chileno;23316;3.6;49.63810702;16.85751219;1
ID_7872;13-06-2020;Delhi Administration Flats, Timarpur;Francés;24826;3.6;37.14599042;13.3333245;1
ID_7873;13-06-2020;Delhi Administration Flats, Timarpur;Italiano;16839;4.3;77.99155165;13.56682903;1
ID_7873;13-06-2020;Delhi Cantt.;Francés;15119;4.5;76.96592858;18.4607806;1
ID_7874;13-06-2020;D-Block, Sector 63, Noida;Italiano;24040;3.8;26.03480494;13.08597361;1
ID_7877;13-06-2020;Sector 1, Noida;Chileno;16530;2.8;47.31344341;18.27586413;1
ID_7877;13-06-2020;Sector 14, Noida;Francés;12968;2.7;31.85341594;18.39360962;1
ID_7879;13-06-2020;Yerawada, Pune, Maharashtra;Español;36333;4;60.00971671;13.64490694;1
ID_7879;13-06-2020;Nathan Road, Mangaldas Road, Pune;Italiano;34353;4;41.32342192;18.2929714;1
ID_7880;13-06-2020;Nathan Road, Mangaldas Road, Pune;Italiano;24706;3.9;63.0936083;16.34117442;1
ID_7880;13-06-2020;MG Road, Pune;Francés;23903;3.9;30.23046036;12.29528647;1
ID_7880;13-06-2020;Yerawada, Pune, Maharashtra;Chileno;23962;3.9;61.65083282;19.53099462;1
ID_7884;13-06-2020;Delhi Administration Flats, Timarpur;Italiano;8035;3.6;45.44045414;17.57941823;1
ID_7885;13-06-2020;Sector 1, Noida;Español;19046;4;26.00794108;19.27585867;1
ID_7888;13-06-2020;Delhi Administration Flats, Timarpur;Chileno;12228;3.9;57.22622524;13.43659173;1
ID_7888;13-06-2020;Delhi University-GTB Nagar;Francés;13528;3.9;40.31001524;15.55214752;1
ID_7889;13-06-2020;D-Block, Sector 63, Noida;Francés;12217;3.8;39.32511126;16.2475465;1
ID_7890;13-06-2020;Rmz Centennial, I Gate, Whitefield;Francés;51339;4.6;42.86326176;18.24271315;1
ID_7891;13-06-2020;Delhi University-GTB Nagar;Español;12913;3.2;28.26378287;16.93858706;1
ID_7892;13-06-2020;Tejas Nagar Colony, Wadala West, Mumbai;Español;12215;3.3;55.52652575;13.22629988;1
ID_7892;13-06-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Peruano;14959;4.5;35.01138241;16.28610528;1
ID_7892;14-06-2020;Pune University;Chileno;15290;4.3;34.9109614;17.59768215;1
ID_7893;14-06-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Italiano;30869;3.9;50.5080099;16.56721011;1
ID_7894;14-06-2020;Sector 1, Noida;Chileno;13414;2.6;56.56583438;15.26010425;1
ID_7894;14-06-2020;D-Block, Sector 63, Noida;Italiano;11132;2.6;35.55098419;16.48730917;1
ID_7895;14-06-2020;Sector 3, Marathalli;Español;7923;3;46.35456084;16.23140507;0
ID_7897;14-06-2020;Yerawada, Pune, Maharashtra;Italiano;13016;3.9;46.48098973;18.59497056;1
ID_7897;14-06-2020;Nathan Road, Mangaldas Road, Pune;Italiano;12419;3.9;67.13556422;18.02680844;1
ID_7899;14-06-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Francés;17229;3.8;47.06523007;18.18499501;1
ID_7900;14-06-2020;D-Block, Sector 63, Noida;Español;7546;3.2;43.68692048;14.26394307;1
ID_7901;14-06-2020;Sector 14, Noida;Argentino;47462;4.3;41.65038607;19.23980427;1
ID_7901;14-06-2020;Sector 1, Noida;Español;47060;4.3;35.03116074;14.3432977;1
ID_7903;14-06-2020;Sector 3, Marathalli;Español;31914;4.2;50.05493404;16.15717617;1
ID_7904;14-06-2020;Majestic;Francés;12518;3.5;63.33058216;18.39100161;1
ID_7905;14-06-2020;FTI College, Law College Road, Pune;Chileno;15044;3.5;49.88804723;12.40460787;1
ID_7907;14-06-2020;Delhi Cantt.;Italiano;16793;3;45.07540689;12.55126072;1
ID_7908;14-06-2020;D-Block, Sector 63, Noida;Chileno;15169;3.7;75.59524803;18.88024093;1
ID_7909;14-06-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Francés;11469;3.6;29.38210028;17.8664693;1
ID_7910;14-06-2020;Delhi Cantt.;Español;9307;3.1;53.10689823;18.14788914;1
ID_7911;14-06-2020;Laxman Vihar Industrial Area, Sector 3A, Gurgoan;Italiano;15292;3.7;53.70735448;12.71115496;1
ID_7912;14-06-2020;Delhi University-GTB Nagar;Italiano;27546;3.3;49.16343303;16.15137085;1
ID_7912;14-06-2020;Delhi Administration Flats, Timarpur;Chileno;27111;3.3;47.99814597;17.95004174;1
ID_7913;14-06-2020;Delhi Cantt.;Francés;11751;3.5;67.61954828;17.10152764;1
ID_7914;14-06-2020;Sector 1, Noida;Chileno;16488;3.2;31.17394926;13.51845377;1
ID_7914;14-06-2020;D-Block, Sector 63, Noida;Chileno;16730;3.2;84.18571623;15.96810117;1
ID_7915;14-06-2020;Sector 1, Noida;Chileno;16398;3.8;38.57318885;13.70133551;1
ID_7915;14-06-2020;Sector 14, Noida;Peruano;16237;3.8;38.22849778;16.92622107;1
ID_7916;14-06-2020;FTI College, Law College Road, Pune;Francés;19875;3.8;28.27026188;12.43011787;1
ID_7917;14-06-2020;Babarpur, New Delhi, Delhi;Chileno;17317;3.2;75.99398262;13.68709625;1
ID_7918;14-06-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Chileno;9646;3.7;41.6310773;14.86656185;1
ID_7920;14-06-2020;Delhi Administration Flats, Timarpur;Chileno;26747;4;64.93891632;19.32031874;1
ID_7920;14-06-2020;Delhi University-GTB Nagar;Español;26501;4;61.33286792;13.25400832;1
ID_7922;14-06-2020;D-Block, Sector 63, Noida;Italiano;23895;4.1;38.17646361;17.05677801;1
ID_7923;14-06-2020;Delhi University-GTB Nagar;Italiano;8264;3.3;49.95709745;16.43391554;1
ID_7924;14-06-2020;Sector 14, Noida;Italiano;62230;4.7;34.30261351;18.6489729;1
ID_7924;14-06-2020;Sector 1, Noida;Peruano;62646;4.7;39.67374854;16.9087366;1
ID_7928;14-06-2020;FTI College, Law College Road, Pune;Español;18819;4.2;57.76280148;14.58818238;1
ID_7928;14-06-2020;Pune University;Chileno;20888;4;75.32949403;16.70799152;1
ID_7931;14-06-2020;Nathan Road, Mangaldas Road, Pune;Español;24810;4.2;51.71647043;14.56215517;1
ID_7931;14-06-2020;Yerawada, Pune, Maharashtra;Español;23498;4.2;69.94783079;12.06487573;1
ID_7932;14-06-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Italiano;17119;3.9;27.5340643;16.20411358;1
ID_7934;14-06-2020;D-Block, Sector 63, Noida;Francés;8555;3.7;52.88432162;14.77669977;1
ID_7935;14-06-2020;Babarpur, New Delhi, Delhi;Chileno;8416;3.7;28.07943847;18.11354851;1
ID_7936;14-06-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Peruano;47567;4.5;85.37762429;19.96862448;1
ID_7939;14-06-2020;D-Block, Sector 63, Noida;Chileno;28791;3;48.36539809;19.04866387;1
ID_7940;14-06-2020;Mumbai Central;Francés;20152;4.1;45.12289078;18.27513031;1
ID_7941;14-06-2020;D-Block, Sector 63, Noida;Chileno;13094;3.9;45.12781655;15.31530441;1
ID_7943;14-06-2020;D-Block, Sector 63, Noida;Francés;16489;4;37.4950185;16.29618273;1
ID_7944;14-06-2020;Mumbai Central;Peruano;15941;3;34.80604572;14.0562587;1
ID_7944;14-06-2020;Sandhurst Road, Mumbai CST Area;Francés;17194;3;56.05024856;18.08743572;1
ID_7944;14-06-2020;Dockyard Road, Mumbai CST Area;Español;16502;3;52.05888005;12.1299337;1
ID_7945;14-06-2020;Mumbai Central;Chileno;13356;3.4;42.53295161;17.47653096;1
ID_7946;14-06-2020;Delhi High Court, India Gate;Español;16437;4.1;71.29249277;17.44955304;1
ID_7947;14-06-2020;Mumbai Central;Francés;30398;4.1;50.4153451;13.96678366;1
ID_7949;14-06-2020;D-Block, Sector 63, Noida;Chileno;15871;3.9;54.22240014;16.94390636;1
ID_7949;14-06-2020;Sector 1, Noida;Peruano;16581;3.9;44.94933814;13.19142641;1
ID_7950;14-06-2020;D-Block, Sector 63, Noida;Italiano;15271;4.7;32.27409468;18.52264027;1
ID_7951;14-06-2020;Moulali, Kolkata;Chileno;16475;4;32.01068968;16.4735165;1
ID_7951;14-06-2020;Tiretti, Kolkata;Italiano;16603;4;68.46939306;12.89492137;1
ID_7952;14-06-2020;Delhi Cantt.;Chileno;27968;3.8;54.04094009;14.88336111;1
ID_7954;14-06-2020;FTI College, Law College Road, Pune;Chileno;8506;3.5;77.00140989;12.85799417;1
ID_7955;14-06-2020;Delhi Cantt.;Francés;23288;3.6;73.27632591;15.52670902;1
ID_7956;14-06-2020;D-Block, Sector 63, Noida;Francés;9148;3.5;50.99571321;17.68786781;1
ID_7957;14-06-2020;FTI College, Law College Road, Pune;Italiano;15637;3.5;45.64932519;16.09923272;1
ID_7958;14-06-2020;D-Block, Sector 63, Noida;Francés;19539;3.2;28.3465628;12.01612254;1
ID_7959;14-06-2020;Sector 14, Noida;Francés;15989;3.4;47.31800456;17.72881808;1
ID_7959;14-06-2020;Sector 1, Noida;Francés;16362;3.4;54.712378;14.63195186;1
ID_7961;14-06-2020;Mumbai Central;Español;62051;4.1;45.36303716;17.54892801;1
ID_7962;14-06-2020;Delhi Cantt.;Español;32476;4.2;52.98566407;14.78540675;1
ID_7963;14-06-2020;D-Block, Sector 63, Noida;Chileno;11737;3.4;36.6674136;14.40153146;1
ID_7964;14-06-2020;Sector 1, Noida;Chileno;57653;4.2;37.87154174;16.96358569;1
ID_7965;14-06-2020;BTM Layout 1, Electronic City;Italiano;9017;3.8;27.4618707;16.9978577;1
ID_7967;15-06-2020;D-Block, Sector 63, Noida;Francés;15129;3.2;63.11810744;14.8387508;1
ID_7968;15-06-2020;Rmz Centennial, I Gate, Whitefield;Italiano;9510;3.8;34.08705421;13.31369948;1
ID_7968;15-06-2020;D-Block, Sector 63, Noida;Francés;15681;4;59.98227919;15.5099743;1
ID_7969;15-06-2020;Sector 1, Noida;Francés;12857;3.3;33.33596006;16.41201784;1
ID_7969;15-06-2020;Sector 14, Noida;Argentino;13549;3.3;38.43707931;17.3349549;1
ID_7970;15-06-2020;Gora Bazar, Rajbari, North Dumdum, Kolkata;Chileno;16384;3.1;39.56277588;18.69085592;1
ID_7971;15-06-2020;Delhi Cantt.;Chileno;16004;3.8;39.2254619;16.30074789;1
ID_7976;15-06-2020;Delhi University-GTB Nagar;Chileno;17253;3.3;37.21085741;13.72013047;1
ID_7978;15-06-2020;Majestic;Francés;16025;3.8;57.23363775;15.34761639;0
ID_7979;15-06-2020;Sector 1, Noida;Francés;15436;3.6;41.13485642;15.69309102;1
ID_7980;15-06-2020;Nathan Road, Mangaldas Road, Pune;Francés;58274;4;81.76753143;15.40534975;1
ID_7980;15-06-2020;Yerawada, Pune, Maharashtra;Francés;57278;4;81.5066687;19.62311576;1
ID_7985;15-06-2020;D-Block, Sector 63, Noida;Peruano;11455;3.2;56.38173971;14.76512835;1
ID_7986;15-06-2020;Pune University;Francés;15862;3.2;32.62697352;18.98980069;1
ID_7986;15-06-2020;FTI College, Law College Road, Pune;Italiano;15919;3.2;66.7183853;13.74795466;1
ID_7987;15-06-2020;Sector 63A,Gurgaon;Francés;34595;4;49.28822943;18.94735142;1
ID_7988;15-06-2020;Babarpur, New Delhi, Delhi;Francés;15825;3.5;64.46100555;13.33591729;1
ID_7989;15-06-2020;Sector 63A,Gurgaon;Francés;26654;4.2;43.55886049;18.39271375;1
ID_7992;15-06-2020;Moulali, Kolkata;Chileno;15174;3.6;85.04700704;19.71984413;1
ID_7993;15-06-2020;Delhi Administration Flats, Timarpur;Chileno;16192;3.1;64.86373356;18.8819642;1
ID_7993;15-06-2020;Delhi University-GTB Nagar;Italiano;16223;3.1;58.22748408;17.62666991;1
ID_7994;15-06-2020;Sector 1, Noida;Italiano;15883;3.3;71.35728956;13.59528338;1
ID_7995;15-06-2020;Sector 1, Noida;Chileno;9688;3.7;32.22614926;19.79347358;1
ID_7995;15-06-2020;Sector 14, Noida;Peruano;9493;3.7;28.02586042;16.8671541;1
ID_8000;15-06-2020;Laxman Vihar Industrial Area, Sector 3A, Gurgoan;Español;16044;3.7;31.36633722;14.3715552;1
ID_8001;15-06-2020;Pune University;Chileno;15675;3.3;67.72024592;19.24577059;1
ID_8002;15-06-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Francés;15514;4;35.12517658;17.46954069;1
ID_8004;15-06-2020;Hyderabad Public School, Begumpet;Italiano;12477;3.7;54.99389734;16.87363989;1
ID_8005;15-06-2020;Sector 1, Noida;Italiano;23264;3.1;29.84606996;14.61026064;1
ID_8006;15-06-2020;FTI College, Law College Road, Pune;Francés;48104;4.1;29.08518443;12.99540767;1
ID_8008;15-06-2020;FTI College, Law College Road, Pune;Chileno;16472;3.7;31.49911623;18.31741408;1
ID_8008;15-06-2020;Pune University;Francés;15438;3.7;25.0165586;17.77031315;1
ID_8010;15-06-2020;Sandhurst Road, Mumbai CST Area;Italiano;14915;4;65.8269393;14.77033426;1
ID_8011;15-06-2020;D-Block, Sector 63, Noida;Italiano;8743;3.3;40.11590745;15.32088056;1
ID_8012;15-06-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Chileno;11841;3.7;38.59451484;14.30930013;1
ID_8012;15-06-2020;Sector 3, Marathalli;Español;11760;3.7;66.06965187;18.73998895;1
ID_8012;15-06-2020;Rmz Centennial, I Gate, Whitefield;Italiano;13074;3.7;62.8567873;17.27510505;1
ID_8013;15-06-2020;Majestic;Francés;26528;3.6;50.92875136;15.68335037;1
ID_8014;15-06-2020;Mumbai Central;Chileno;15984;4;32.52743975;19.39917889;1
ID_8018;15-06-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Francés;28900;4.1;81.92655617;12.44765933;1
ID_8019;15-06-2020;Pune University;Italiano;31630;3.9;87.11460661;16.5089329;1
ID_8020;15-06-2020;Dockyard Road, Mumbai CST Area;Chileno;13054;3.8;28.22692449;15.74963195;1
ID_8020;15-06-2020;Mumbai Central;Español;12472;3.8;40.51428958;16.7096246;1
ID_8020;15-06-2020;Sandhurst Road, Mumbai CST Area;Chileno;13405;3.8;64.1769342;17.80814385;1
ID_8022;15-06-2020;D-Block, Sector 63, Noida;Italiano;23966;3.3;83.95633376;16.88524002;1
ID_8023;15-06-2020;Delhi Administration Flats, Timarpur;Chileno;15833;3.7;29.58768659;16.25804557;1
ID_8023;15-06-2020;Delhi University-GTB Nagar;Chileno;17084;3.7;34.80136225;16.33512807;1
ID_8024;15-06-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Peruano;17228;3.8;47.5046188;12.92289804;1
ID_8025;15-06-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Argentino;8147;3.3;62.94077387;13.4950759;1
ID_8026;15-06-2020;Nathan Road, Mangaldas Road, Pune;Francés;13512;3.4;61.53591651;18.30305745;1
ID_8026;15-06-2020;Mumbai Central;Chileno;12465;3.4;26.93444295;16.83669903;1
ID_8026;15-06-2020;Sandhurst Road, Mumbai CST Area;Italiano;11492;3.4;55.51326878;15.18886112;1
ID_8026;15-06-2020;Yerawada, Pune, Maharashtra;Chileno;12881;3.4;40.15541493;18.98406793;1
ID_8026;15-06-2020;Dockyard Road, Mumbai CST Area;Italiano;11223;3.4;47.5855251;12.47211668;1
ID_8026;16-06-2020;FTI College, Law College Road, Pune;Chileno;12933;3.3;39.54357446;14.15179127;1
ID_8027;16-06-2020;Rmz Centennial, I Gate, Whitefield;Francés;11428;3.9;31.25853651;12.85059864;1
ID_8028;16-06-2020;Delhi Cantt.;Chileno;8261;3.9;71.06373826;18.25265942;1
ID_8028;16-06-2020;Sector 1, Noida;Francés;16933;4.1;53.80021883;19.37734901;1
ID_8028;16-06-2020;Delhi University-GTB Nagar;Francés;12962;4.2;63.11993182;16.92883591;1
ID_8029;16-06-2020;Sector 1, Noida;Francés;12949;3.2;63.9385364;18.91987162;1
ID_8030;16-06-2020;Majestic;Español;17385;4.1;71.41906723;14.26124293;1
ID_8031;16-06-2020;Nathan Road, Mangaldas Road, Pune;Italiano;7426;3.5;53.92642635;15.17698356;1
ID_8032;16-06-2020;Pune University;Español;14996;3.8;77.35045185;15.43676975;1
ID_8032;16-06-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Italiano;14983;3.8;62.26893315;17.22416742;1
ID_8033;16-06-2020;Delhi High Court, India Gate;Italiano;22922;4;41.36092765;19.28231;1
ID_8033;16-06-2020;Delhi Cantt.;Francés;22928;3.9;29.69845668;19.86024016;1
ID_8034;16-06-2020;Raja Bazar, Kolkata;Francés;8221;3.2;33.51924451;18.07472969;1
ID_8034;16-06-2020;Tiretti, Kolkata;Español;8198;3.2;63.64534166;14.17041726;1
ID_8034;16-06-2020;Moulali, Kolkata;Francés;9552;3.2;77.10194022;16.80446001;1
ID_8034;16-06-2020;Chandni Chowk, Kolkata;Chileno;8638;3.2;44.08488225;14.99686116;1
ID_8035;16-06-2020;Pune University;Francés;4360;3.1;60.91714502;13.05763375;1
ID_8036;16-06-2020;D-Block, Sector 63, Noida;Francés;23908;4;62.97311986;19.01745463;1
ID_8037;16-06-2020;Rmz Centennial, I Gate, Whitefield;Español;50740;4.2;29.311606;19.29247158;1
ID_8038;16-06-2020;Mumbai Central;Peruano;92438;4.1;38.18711243;15.15027713;1
ID_8039;16-06-2020;Rmz Centennial, I Gate, Whitefield;Chileno;16431;2.7;55.84015724;13.91538105;0
ID_8044;16-06-2020;D-Block, Sector 63, Noida;Italiano;54935;4.3;60.35253042;19.59092219;1
ID_8045;16-06-2020;Sector 3, Marathalli;Francés;8118;3.3;64.66086339;18.84302181;1
ID_8045;16-06-2020;Rmz Centennial, I Gate, Whitefield;Francés;7496;3.3;85.60652398;16.34637502;1
ID_8046;16-06-2020;Tiretti, Kolkata;Chileno;12979;3.9;64.73251832;19.38516973;1
ID_8046;16-06-2020;Raja Bazar, Kolkata;Chileno;11440;3.9;51.20854792;19.10195772;1
ID_8046;16-06-2020;Moulali, Kolkata;Italiano;11256;3.9;40.07172972;18.46733374;1
ID_8048;16-06-2020;D-Block, Sector 63, Noida;Francés;8992;3.6;47.69367034;19.75745302;1
ID_8049;16-06-2020;Sector 1, Noida;Chileno;18902;3.8;43.98489846;16.91992334;1
ID_8049;16-06-2020;Sector 14, Noida;Francés;20084;3.8;30.75998557;12.16123602;1
ID_8050;16-06-2020;Sector 1, Noida;Italiano;15275;3.9;31.48649758;17.7983945;1
ID_8050;16-06-2020;Sector 14, Noida;Italiano;15826;3.9;85.94972625;17.8521959;1
ID_8051;16-06-2020;Mumbai Central;Francés;20625;4;82.0836788;15.54708804;0
ID_8051;16-06-2020;Sector 14, Noida;Francés;25022;4.2;53.66522321;16.29317384;1
ID_8051;16-06-2020;Delhi High Court, India Gate;Español;24560;4.1;31.39544621;19.29198274;1
ID_8051;16-06-2020;Yerawada, Pune, Maharashtra;Francés;15699;4.4;29.82015788;12.97152609;1
ID_8051;16-06-2020;Nathan Road, Mangaldas Road, Pune;Chileno;15687;4.4;39.84868767;18.99879511;1
ID_8052;16-06-2020;Sector 14, Noida;Italiano;15212;4.3;30.84339537;14.85241101;0
ID_8052;16-06-2020;Sector 1, Noida;Italiano;17086;4.3;51.62683315;16.41764689;1
ID_8053;16-06-2020;Rmz Centennial, I Gate, Whitefield;Chileno;23564;4.2;41.03651854;17.78665683;1
ID_8055;16-06-2020;Delhi University-GTB Nagar;Francés;15815;4.6;56.07177413;19.31793538;1
ID_8055;16-06-2020;Delhi Administration Flats, Timarpur;Francés;17174;4.6;70.26538993;12.2808966;1
ID_8056;16-06-2020;Sandhurst Road, Mumbai CST Area;Español;9600;3.7;33.50091694;14.59539337;1
ID_8056;16-06-2020;Dockyard Road, Mumbai CST Area;Español;7333;3.7;61.85946602;16.04633226;1
ID_8056;16-06-2020;Mumbai Central;Francés;7751;3.7;58.43909476;17.10257919;1
ID_8057;16-06-2020;Rmz Centennial, I Gate, Whitefield;Francés;23595;4.1;55.78246979;19.58402631;0
ID_8057;16-06-2020;MG Road, Pune;Chileno;27667;4.4;73.00244711;16.03584293;1
ID_8057;16-06-2020;Yerawada, Pune, Maharashtra;Español;28190;4.4;29.77865956;19.21581816;1
ID_8057;16-06-2020;Nathan Road, Mangaldas Road, Pune;Italiano;28679;4.4;77.56971574;16.56958511;1
ID_8057;16-06-2020;Majestic;Francés;24747;3.6;35.56211121;18.23752263;1
ID_8058;16-06-2020;FTI College, Law College Road, Pune;Francés;8048;3.4;64.96440552;12.39948954;1
ID_8059;17-06-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Francés;12570;3.9;28.14645673;15.77120867;1
ID_8060;17-06-2020;Sector 1, Noida;Francés;12284;3.2;74.10473287;17.50660325;1
ID_8061;17-06-2020;D-Block, Sector 63, Noida;Italiano;15824;3.6;59.81421623;12.49782554;1
ID_8062;17-06-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Francés;26755;4.3;50.97405945;19.22896202;1
ID_8063;17-06-2020;Delhi Administration Flats, Timarpur;Francés;7556;2.8;53.53272761;13.1682868;1
ID_8063;17-06-2020;Delhi University-GTB Nagar;Francés;7342;2.8;30.38622711;14.48593804;1
ID_8064;17-06-2020;Sector 63A,Gurgaon;Francés;8652;2.8;44.24585497;12.18513443;1
ID_8065;17-06-2020;Mumbai Central;Francés;11940;3.4;74.90241556;17.02653481;1
ID_8065;17-06-2020;Tejas Nagar Colony, Wadala West, Mumbai;Español;11784;3.8;83.4107961;17.92366713;1
ID_8065;17-06-2020;Sandhurst Road, Mumbai CST Area;Español;11113;3.4;84.84900447;14.06732129;1
ID_8067;17-06-2020;BTM Layout 1, Electronic City;Peruano;19937;4.2;26.70953708;18.29866588;0
ID_8069;17-06-2020;Sector 63A,Gurgaon;Español;15104;3.8;66.24579645;18.41941618;1
ID_8070;17-06-2020;FTI College, Law College Road, Pune;Francés;32642;4.1;49.41274913;12.32819097;1
ID_8071;17-06-2020;Majestic;Francés;31443;3.6;49.08173619;13.49516753;1
ID_8073;17-06-2020;Delhi Cantt.;Italiano;16830;3.5;30.88229154;17.80622594;1
ID_8074;17-06-2020;Laxman Vihar Industrial Area, Sector 3A, Gurgoan;Peruano;7209;3.4;72.87378409;13.8594571;1
ID_8075;17-06-2020;Sector 14, Noida;Peruano;15398;3.7;59.78090665;18.7939806;1
ID_8075;17-06-2020;Sector 1, Noida;Francés;15667;3.7;30.29978516;13.33173992;1
ID_8077;17-06-2020;Sector 1, Noida;Italiano;20436;3.4;54.69523725;19.27344893;1
ID_8078;17-06-2020;Delhi University-GTB Nagar;Chileno;11464;4;48.51026104;16.91620391;1
ID_8078;17-06-2020;Delhi Administration Flats, Timarpur;Chileno;13442;4;72.33794342;16.5376882;1
ID_8080;17-06-2020;Delhi Administration Flats, Timarpur;Chileno;20537;3.8;27.48180635;13.0676116;1
ID_8080;17-06-2020;Delhi University-GTB Nagar;Peruano;19746;3.8;67.89544523;16.36093078;1
